State,AccidentMonth,EffectiveDate,OlfType,Olf,OlfVersion
MO,9/1/2010,1/1/2021,,1.183214658,202009b
MO,10/1/2010,1/1/2021,,1.183013253,202009b
MO,11/1/2010,1/1/2021,,1.182759971,202009b
MO,12/1/2010,1/1/2021,,1.18245473,202009b
MO,1/1/2011,1/1/2021,,1.181664196,202009b
MO,2/1/2011,1/1/2021,,1.180380286,202009b
MO,3/1/2011,1/1/2021,,1.179027636,202009b
MO,4/1/2011,1/1/2021,,1.177607879,202009b
MO,5/1/2011,1/1/2021,,1.176121545,202009b
MO,6/1/2011,1/1/2021,,1.174569142,202009b
MO,7/1/2011,1/1/2021,,1.17295119,202009b
MO,8/1/2011,1/1/2021,,1.171267128,202009b
MO,9/1/2011,1/1/2021,,1.169518639,202009b
MO,10/1/2011,1/1/2021,,1.167706226,202009b
MO,11/1/2011,1/1/2021,,1.165830261,202009b
MO,12/1/2011,1/1/2021,,1.163891241,202009b
MO,1/1/2012,1/1/2021,,1.161899443,202009b
MO,2/1/2012,1/1/2021,,1.159867775,202009b
MO,3/1/2012,1/1/2021,,1.157797708,202009b
MO,4/1/2012,1/1/2021,,1.155689143,202009b
MO,5/1/2012,1/1/2021,,1.153541355,202009b
MO,6/1/2012,1/1/2021,,1.151353651,202009b
MO,7/1/2012,1/1/2021,,1.14912532,202009b
MO,8/1/2012,1/1/2021,,1.146854993,202009b
MO,9/1/2012,1/1/2021,,1.144546047,202009b
MO,10/1/2012,1/1/2021,,1.142197798,202009b
MO,11/1/2012,1/1/2021,,1.139806204,202009b
MO,12/1/2012,1/1/2021,,1.137370584,202009b
MO,1/1/2013,1/1/2021,,1.134752138,202009b
MO,2/1/2013,1/1/2021,,1.132012574,202009b
MO,3/1/2013,1/1/2021,,1.129351666,202009b
MO,4/1/2013,1/1/2021,,1.126768756,202009b
MO,5/1/2013,1/1/2021,,1.124264459,202009b
MO,6/1/2013,1/1/2021,,1.121839367,202009b
MO,7/1/2013,1/1/2021,,1.119270611,202009b
MO,8/1/2013,1/1/2021,,1.116560463,202009b
MO,9/1/2013,1/1/2021,,1.113929316,202009b
MO,10/1/2013,1/1/2021,,1.11137774,202009b
MO,11/1/2013,1/1/2021,,1.108908978,202009b
MO,12/1/2013,1/1/2021,,1.106523612,202009b
MO,1/1/2014,1/1/2021,,1.104480002,202009b
MO,2/1/2014,1/1/2021,,1.102686831,202009b
MO,3/1/2014,1/1/2021,,1.100795856,202009b
MO,4/1/2014,1/1/2021,,1.098808236,202009b
MO,5/1/2014,1/1/2021,,1.09672355,202009b
MO,6/1/2014,1/1/2021,,1.094541395,202009b
MO,7/1/2014,1/1/2021,,1.092484829,202009b
MO,8/1/2014,1/1/2021,,1.090551476,202009b
MO,9/1/2014,1/1/2021,,1.088521997,202009b
MO,10/1/2014,1/1/2021,,1.086396004,202009b
MO,11/1/2014,1/1/2021,,1.084169852,202009b
MO,12/1/2014,1/1/2021,,1.081843148,202009b
MO,1/1/2015,1/1/2021,,1.079227171,202009b
MO,2/1/2015,1/1/2021,,1.076553352,202009b
MO,3/1/2015,1/1/2021,,1.074240508,202009b
MO,4/1/2015,1/1/2021,,1.072283811,202009b
MO,5/1/2015,1/1/2021,,1.070684285,202009b
MO,6/1/2015,1/1/2021,,1.069442936,202009b
MO,7/1/2015,1/1/2021,,1.068560816,202009b
MO,8/1/2015,1/1/2021,,1.068044883,202009b
MO,9/1/2015,1/1/2021,,1.067881383,202009b
MO,10/1/2015,1/1/2021,,1.068071404,202009b
MO,11/1/2015,1/1/2021,,1.068624929,202009b
MO,12/1/2015,1/1/2021,,1.06954309,202009b
MO,1/1/2016,1/1/2021,,1.070712927,202009b
MO,2/1/2016,1/1/2021,,1.071821446,202009b
MO,3/1/2016,1/1/2021,,1.072674735,202009b
MO,4/1/2016,1/1/2021,,1.073276098,202009b
MO,5/1/2016,1/1/2021,,1.07362469,202009b
MO,6/1/2016,1/1/2021,,1.07371968,202009b
MO,7/1/2016,1/1/2021,,1.073560191,202009b
MO,8/1/2016,1/1/2021,,1.073141157,202009b
MO,9/1/2016,1/1/2021,,1.072471333,202009b
MO,10/1/2016,1/1/2021,,1.071549795,202009b
MO,11/1/2016,1/1/2021,,1.070370169,202009b
MO,12/1/2016,1/1/2021,,1.068931493,202009b
MO,1/1/2017,1/1/2021,,1.067513444,202009b
MO,2/1/2017,1/1/2021,,1.066199253,202009b
MO,3/1/2017,1/1/2021,,1.064787817,202009b
MO,4/1/2017,1/1/2021,,1.063280841,202009b
MO,5/1/2017,1/1/2021,,1.061678462,202009b
MO,6/1/2017,1/1/2021,,1.059980809,202009b
MO,7/1/2017,1/1/2021,,1.058188016,202009b
MO,8/1/2017,1/1/2021,,1.056298654,202009b
MO,9/1/2017,1/1/2021,,1.054317512,202009b
MO,10/1/2017,1/1/2021,,1.052244714,202009b
MO,11/1/2017,1/1/2021,,1.05007727,202009b
MO,12/1/2017,1/1/2021,,1.047815301,202009b
MO,1/1/2018,1/1/2021,,1.045385148,202009b
MO,2/1/2018,1/1/2021,,1.042891604,202009b
MO,3/1/2018,1/1/2021,,1.040511466,202009b
MO,4/1/2018,1/1/2021,,1.038242578,202009b
MO,5/1/2018,1/1/2021,,1.036084612,202009b
MO,6/1/2018,1/1/2021,,1.034037253,202009b
MO,7/1/2018,1/1/2021,,1.032100181,202009b
MO,8/1/2018,1/1/2021,,1.030274884,202009b
MO,9/1/2018,1/1/2021,,1.028555664,202009b
MO,10/1/2018,1/1/2021,,1.026942221,202009b
MO,11/1/2018,1/1/2021,,1.025437849,202009b
MO,12/1/2018,1/1/2021,,1.024042244,202009b
MO,1/1/2019,1/1/2021,,1.022997611,202009b
MO,2/1/2019,1/1/2021,,1.022249997,202009b
MO,3/1/2019,1/1/2021,,1.021504875,202009b
MO,4/1/2019,1/1/2021,,1.0207622,202009b
MO,5/1/2019,1/1/2021,,1.020021966,202009b
MO,6/1/2019,1/1/2021,,1.019284169,202009b
MO,7/1/2019,1/1/2021,,1.018548803,202009b
MO,8/1/2019,1/1/2021,,1.017815904,202009b
MO,9/1/2019,1/1/2021,,1.017084377,202009b
MO,10/1/2019,1/1/2021,,1.016354226,202009b
MO,11/1/2019,1/1/2021,,1.015626501,202009b
MO,12/1/2019,1/1/2021,,1.014901198,202009b
MO,1/1/2020,1/1/2021,,1.014178301,202009b
MO,2/1/2020,1/1/2021,,1.013457886,202009b
MO,3/1/2020,1/1/2021,,1.01274008,202009b
MO,4/1/2020,1/1/2021,,1.012024835,202009b
MO,5/1/2020,1/1/2021,,1.011312143,202009b
MO,6/1/2020,1/1/2021,,1.010601997,202009b
MO,7/1/2020,1/1/2021,,1.00989439,202009b
MO,8/1/2020,1/1/2021,,1.009189356,202009b
MO,9/1/2020,1/1/2021,,1.008487734,202009b
MO,10/1/2020,1/1/2021,,1.00778951,202009b
MO,11/1/2020,1/1/2021,,1.007093784,202009b
MO,12/1/2020,1/1/2021,,1.006400549,202009b
MO,1/1/2021,1/1/2021,,1.005698871,202009b
MO,2/1/2021,1/1/2021,,1.004960361,202009b
MO,3/1/2021,1/1/2021,,1.004167526,202009b
MO,4/1/2021,1/1/2021,,1.003321112,202009b
MO,5/1/2021,1/1/2021,,1.002420982,202009b
MO,6/1/2021,1/1/2021,,1.001467008,202009b
MO,7/1/2021,1/1/2021,,1.000459055,202009b
MO,8/1/2021,1/1/2021,,0.999396106,202009b
MO,9/1/2021,1/1/2021,,0.998280699,202009b
MO,10/1/2021,1/1/2021,,0.997112707,202009b
MO,11/1/2021,1/1/2021,,0.995890222,202009b
MO,12/1/2021,1/1/2021,,0.994613114,202009b
MO,1/1/2022,1/1/2021,,0.993292236,202009b
MO,2/1/2022,1/1/2021,,0.991955874,202009b
MO,3/1/2022,1/1/2021,,0.990620497,202009b
MO,4/1/2022,1/1/2021,,0.989286089,202009b
MO,5/1/2022,1/1/2021,,0.987952649,202009b
MO,6/1/2022,1/1/2021,,0.986620178,202009b
MO,7/1/2022,1/1/2021,,0.985288674,202009b
MO,8/1/2022,1/1/2021,,0.983958154,202009b
MO,9/1/2022,1/1/2021,,0.982628569,202009b
MO,10/1/2022,1/1/2021,,0.981299919,202009b
MO,11/1/2022,1/1/2021,,0.979972235,202009b
MO,12/1/2022,1/1/2021,,0.978645518,202009b
MS,1/1/1900,1/1/2021,,1,
MS,1/1/2010,1/1/2021,,1,
MS,2/1/2010,1/1/2021,,1,
MS,3/1/2010,1/1/2021,,1,
MS,4/1/2010,1/1/2021,,1,
MS,5/1/2010,1/1/2021,,1,
MS,6/1/2010,1/1/2021,,1,
MS,7/1/2010,1/1/2021,,1,
MS,8/1/2010,1/1/2021,,1,
MS,9/1/2010,1/1/2021,,1,
MS,10/1/2010,1/1/2021,,1,
MS,11/1/2010,1/1/2021,,1,
MS,12/1/2010,1/1/2021,,1,
MS,1/1/2011,1/1/2021,,1,
MS,2/1/2011,1/1/2021,,1,
MS,3/1/2011,1/1/2021,,1,
MS,4/1/2011,1/1/2021,,1,
MS,5/1/2011,1/1/2021,,1,
MS,6/1/2011,1/1/2021,,1,
MS,7/1/2011,1/1/2021,,1,
MS,8/1/2011,1/1/2021,,1,
MS,9/1/2011,1/1/2021,,1,
MS,10/1/2011,1/1/2021,,1,
MS,11/1/2011,1/1/2021,,1,
MS,12/1/2011,1/1/2021,,1,
MS,1/1/2012,1/1/2021,,1,
MS,2/1/2012,1/1/2021,,1,
MS,3/1/2012,1/1/2021,,1,
MS,4/1/2012,1/1/2021,,1,
MS,5/1/2012,1/1/2021,,1,
MS,6/1/2012,1/1/2021,,1,
MS,7/1/2012,1/1/2021,,1,
MS,8/1/2012,1/1/2021,,1,
MS,9/1/2012,1/1/2021,,1,
MS,10/1/2012,1/1/2021,,1,
MS,11/1/2012,1/1/2021,,1,
MS,12/1/2012,1/1/2021,,1,
MS,1/1/2013,1/1/2021,,1,
MS,2/1/2013,1/1/2021,,1,
MS,3/1/2013,1/1/2021,,1,
MS,4/1/2013,1/1/2021,,1,
MS,5/1/2013,1/1/2021,,1,
MS,6/1/2013,1/1/2021,,1,
MS,7/1/2013,1/1/2021,,1,
MS,8/1/2013,1/1/2021,,1,
MS,9/1/2013,1/1/2021,,1,
MS,10/1/2013,1/1/2021,,1,
MS,11/1/2013,1/1/2021,,1,
MS,12/1/2013,1/1/2021,,1,
MS,1/1/2014,1/1/2021,,1,
MS,2/1/2014,1/1/2021,,1,
MS,3/1/2014,1/1/2021,,1,
MS,4/1/2014,1/1/2021,,1,
MS,5/1/2014,1/1/2021,,1,
MS,6/1/2014,1/1/2021,,1,
MS,7/1/2014,1/1/2021,,1,
MS,8/1/2014,1/1/2021,,1,
MS,9/1/2014,1/1/2021,,1,
MS,10/1/2014,1/1/2021,,1,
MS,11/1/2014,1/1/2021,,1,
MS,12/1/2014,1/1/2021,,1,
MS,1/1/2015,1/1/2021,,1,
MS,2/1/2015,1/1/2021,,1,
MS,3/1/2015,1/1/2021,,1,
MS,4/1/2015,1/1/2021,,1,
MS,5/1/2015,1/1/2021,,1,
MS,6/1/2015,1/1/2021,,1,
MS,7/1/2015,1/1/2021,,1,
MS,8/1/2015,1/1/2021,,1,
MS,9/1/2015,1/1/2021,,1,
MS,10/1/2015,1/1/2021,,1,
MS,11/1/2015,1/1/2021,,1,
MS,12/1/2015,1/1/2021,,1,
MS,1/1/2016,1/1/2021,,1,
MS,2/1/2016,1/1/2021,,1,
MS,3/1/2016,1/1/2021,,1,
MS,4/1/2016,1/1/2021,,1,
MS,5/1/2016,1/1/2021,,1,
MS,6/1/2016,1/1/2021,,1,
MS,7/1/2016,1/1/2021,,1,
MS,8/1/2016,1/1/2021,,1,
MS,9/1/2016,1/1/2021,,1,
MS,10/1/2016,1/1/2021,,1,
MS,11/1/2016,1/1/2021,,1,
MS,12/1/2016,1/1/2021,,1,
MS,1/1/2017,1/1/2021,,1,
MS,2/1/2017,1/1/2021,,1,
MS,3/1/2017,1/1/2021,,1,
MS,4/1/2017,1/1/2021,,1,
MS,5/1/2017,1/1/2021,,1,
MS,6/1/2017,1/1/2021,,1,
MS,7/1/2017,1/1/2021,,1,
MS,8/1/2017,1/1/2021,,1,
MS,9/1/2017,1/1/2021,,1,
MS,10/1/2017,1/1/2021,,1,
MS,11/1/2017,1/1/2021,,1,
MS,12/1/2017,1/1/2021,,1,
MS,1/1/2018,1/1/2021,,1,
MS,2/1/2018,1/1/2021,,1,
MS,3/1/2018,1/1/2021,,1,
MS,4/1/2018,1/1/2021,,1,
MS,5/1/2018,1/1/2021,,1,
MS,6/1/2018,1/1/2021,,1,
MS,7/1/2018,1/1/2021,,1,
MS,8/1/2018,1/1/2021,,1,
MS,9/1/2018,1/1/2021,,1,
MS,10/1/2018,1/1/2021,,1,
MS,11/1/2018,1/1/2021,,1,
MS,12/1/2018,1/1/2021,,1,
MS,1/1/2019,1/1/2021,,1,
MS,2/1/2019,1/1/2021,,1,
MS,3/1/2019,1/1/2021,,1,
MS,4/1/2019,1/1/2021,,1,
MS,5/1/2019,1/1/2021,,1,
MS,6/1/2019,1/1/2021,,1,
MS,7/1/2019,1/1/2021,,1,
MS,8/1/2019,1/1/2021,,1,
MS,9/1/2019,1/1/2021,,1,
MS,10/1/2019,1/1/2021,,1,
MS,11/1/2019,1/1/2021,,1,
MS,12/1/2019,1/1/2021,,1,
MS,1/1/2020,1/1/2021,,1,
MS,2/1/2020,1/1/2021,,1,
MS,3/1/2020,1/1/2021,,1,
MS,4/1/2020,1/1/2021,,1,
MS,5/1/2020,1/1/2021,,1,
MS,6/1/2020,1/1/2021,,1,
MS,7/1/2020,1/1/2021,,1,
MS,8/1/2020,1/1/2021,,1,
MS,9/1/2020,1/1/2021,,1,
MS,10/1/2020,1/1/2021,,1,
MS,11/1/2020,1/1/2021,,1,
MS,12/1/2020,1/1/2021,,1,
MS,1/1/2021,1/1/2021,,1,
MS,2/1/2021,1/1/2021,,1,
MS,3/1/2021,1/1/2021,,1,
MS,4/1/2021,1/1/2021,,1,
MS,5/1/2021,1/1/2021,,1,
MS,6/1/2021,1/1/2021,,1,
MS,7/1/2021,1/1/2021,,1,
MS,8/1/2021,1/1/2021,,1,
MS,9/1/2021,1/1/2021,,1,
MS,10/1/2021,1/1/2021,,1,
MS,11/1/2021,1/1/2021,,1,
MS,12/1/2021,1/1/2021,,1,
MS,1/1/2022,1/1/2021,,1,
MS,2/1/2022,1/1/2021,,1,
MS,3/1/2022,1/1/2021,,1,
MS,4/1/2022,1/1/2021,,1,
MS,5/1/2022,1/1/2021,,1,
MS,6/1/2022,1/1/2021,,1,
MS,7/1/2022,1/1/2021,,1,
MS,8/1/2022,1/1/2021,,1,
MS,9/1/2022,1/1/2021,,1,
MS,10/1/2022,1/1/2021,,1,
MS,11/1/2022,1/1/2021,,1,
MS,12/1/2022,1/1/2021,,1,
MT,1/1/1900,1/1/2021,,1,
MT,1/1/2010,1/1/2021,,1,
MT,2/1/2010,1/1/2021,,1,
MT,3/1/2010,1/1/2021,,1,
MT,4/1/2010,1/1/2021,,1,
MT,5/1/2010,1/1/2021,,1,
MT,6/1/2010,1/1/2021,,1,
MT,7/1/2010,1/1/2021,,1,
MT,8/1/2010,1/1/2021,,1,
MT,9/1/2010,1/1/2021,,1,
MT,10/1/2010,1/1/2021,,1,
MT,11/1/2010,1/1/2021,,1,
MT,12/1/2010,1/1/2021,,1,
MT,1/1/2011,1/1/2021,,1,
MT,2/1/2011,1/1/2021,,1,
MT,3/1/2011,1/1/2021,,1,
MT,4/1/2011,1/1/2021,,1,
MT,5/1/2011,1/1/2021,,1,
MT,6/1/2011,1/1/2021,,1,
MT,7/1/2011,1/1/2021,,1,
MT,8/1/2011,1/1/2021,,1,
MT,9/1/2011,1/1/2021,,1,
MT,10/1/2011,1/1/2021,,1,
MT,11/1/2011,1/1/2021,,1,
MT,12/1/2011,1/1/2021,,1,
MT,1/1/2012,1/1/2021,,1,
MT,2/1/2012,1/1/2021,,1,
MT,3/1/2012,1/1/2021,,1,
MT,4/1/2012,1/1/2021,,1,
MT,5/1/2012,1/1/2021,,1,
MT,6/1/2012,1/1/2021,,1,
MT,7/1/2012,1/1/2021,,1,
MT,8/1/2012,1/1/2021,,1,
MT,9/1/2012,1/1/2021,,1,
MT,10/1/2012,1/1/2021,,1,
MT,11/1/2012,1/1/2021,,1,
MT,12/1/2012,1/1/2021,,1,
MT,1/1/2013,1/1/2021,,1,
MT,2/1/2013,1/1/2021,,1,
MT,3/1/2013,1/1/2021,,1,
MT,4/1/2013,1/1/2021,,1,
MT,5/1/2013,1/1/2021,,1,
MT,6/1/2013,1/1/2021,,1,
MT,7/1/2013,1/1/2021,,1,
MT,8/1/2013,1/1/2021,,1,
MT,9/1/2013,1/1/2021,,1,
MT,10/1/2013,1/1/2021,,1,
MT,11/1/2013,1/1/2021,,1,
MT,12/1/2013,1/1/2021,,1,
MT,1/1/2014,1/1/2021,,1,
MT,2/1/2014,1/1/2021,,1,
MT,3/1/2014,1/1/2021,,1,
MT,4/1/2014,1/1/2021,,1,
MT,5/1/2014,1/1/2021,,1,
MT,6/1/2014,1/1/2021,,1,
MT,7/1/2014,1/1/2021,,1,
MT,8/1/2014,1/1/2021,,1,
MT,9/1/2014,1/1/2021,,1,
MT,10/1/2014,1/1/2021,,1,
MT,11/1/2014,1/1/2021,,1,
MT,12/1/2014,1/1/2021,,1,
MT,1/1/2015,1/1/2021,,1,
MT,2/1/2015,1/1/2021,,1,
MT,3/1/2015,1/1/2021,,1,
MT,4/1/2015,1/1/2021,,1,
MT,5/1/2015,1/1/2021,,1,
MT,6/1/2015,1/1/2021,,1,
MT,7/1/2015,1/1/2021,,1,
MT,8/1/2015,1/1/2021,,1,
MT,9/1/2015,1/1/2021,,1,
MT,10/1/2015,1/1/2021,,1,
MT,11/1/2015,1/1/2021,,1,
MT,12/1/2015,1/1/2021,,1,
MT,1/1/2016,1/1/2021,,1,
MT,2/1/2016,1/1/2021,,1,
MT,3/1/2016,1/1/2021,,1,
MT,4/1/2016,1/1/2021,,1,
MT,5/1/2016,1/1/2021,,1,
MT,6/1/2016,1/1/2021,,1,
MT,7/1/2016,1/1/2021,,1,
MT,8/1/2016,1/1/2021,,1,
MT,9/1/2016,1/1/2021,,1,
MT,10/1/2016,1/1/2021,,1,
MT,11/1/2016,1/1/2021,,1,
MT,12/1/2016,1/1/2021,,1,
MT,1/1/2017,1/1/2021,,1,
MT,2/1/2017,1/1/2021,,1,
MT,3/1/2017,1/1/2021,,1,
MT,4/1/2017,1/1/2021,,1,
MT,5/1/2017,1/1/2021,,1,
MT,6/1/2017,1/1/2021,,1,
MT,7/1/2017,1/1/2021,,1,
MT,8/1/2017,1/1/2021,,1,
MT,9/1/2017,1/1/2021,,1,
MT,10/1/2017,1/1/2021,,1,
MT,11/1/2017,1/1/2021,,1,
MT,12/1/2017,1/1/2021,,1,
MT,1/1/2018,1/1/2021,,1,
MT,2/1/2018,1/1/2021,,1,
MT,3/1/2018,1/1/2021,,1,
MT,4/1/2018,1/1/2021,,1,
MT,5/1/2018,1/1/2021,,1,
MT,6/1/2018,1/1/2021,,1,
MT,7/1/2018,1/1/2021,,1,
MT,8/1/2018,1/1/2021,,1,
MT,9/1/2018,1/1/2021,,1,
MT,10/1/2018,1/1/2021,,1,
MT,11/1/2018,1/1/2021,,1,
MT,12/1/2018,1/1/2021,,1,
MT,1/1/2019,1/1/2021,,1,
MT,2/1/2019,1/1/2021,,1,
MT,3/1/2019,1/1/2021,,1,
MT,4/1/2019,1/1/2021,,1,
MT,5/1/2019,1/1/2021,,1,
MT,6/1/2019,1/1/2021,,1,
MT,7/1/2019,1/1/2021,,1,
MT,8/1/2019,1/1/2021,,1,
MT,9/1/2019,1/1/2021,,1,
MT,10/1/2019,1/1/2021,,1,
MT,11/1/2019,1/1/2021,,1,
MT,12/1/2019,1/1/2021,,1,
MT,1/1/2020,1/1/2021,,1,
MT,2/1/2020,1/1/2021,,1,
MT,3/1/2020,1/1/2021,,1,
MT,4/1/2020,1/1/2021,,1,
MT,5/1/2020,1/1/2021,,1,
MT,6/1/2020,1/1/2021,,1,
MT,7/1/2020,1/1/2021,,1,
MT,8/1/2020,1/1/2021,,1,
MT,9/1/2020,1/1/2021,,1,
MT,10/1/2020,1/1/2021,,1,
MT,11/1/2020,1/1/2021,,1,
MT,12/1/2020,1/1/2021,,1,
MT,1/1/2021,1/1/2021,,1,
MT,2/1/2021,1/1/2021,,1,
MT,3/1/2021,1/1/2021,,1,
MT,4/1/2021,1/1/2021,,1,
MT,5/1/2021,1/1/2021,,1,
MT,6/1/2021,1/1/2021,,1,
MT,7/1/2021,1/1/2021,,1,
MT,8/1/2021,1/1/2021,,1,
MT,9/1/2021,1/1/2021,,1,
MT,10/1/2021,1/1/2021,,1,
MT,11/1/2021,1/1/2021,,1,
MT,12/1/2021,1/1/2021,,1,
MT,1/1/2022,1/1/2021,,1,
MT,2/1/2022,1/1/2021,,1,
MT,3/1/2022,1/1/2021,,1,
MT,4/1/2022,1/1/2021,,1,
MT,5/1/2022,1/1/2021,,1,
MT,6/1/2022,1/1/2021,,1,
MT,7/1/2022,1/1/2021,,1,
MT,8/1/2022,1/1/2021,,1,
MT,9/1/2022,1/1/2021,,1,
MT,10/1/2022,1/1/2021,,1,
MT,11/1/2022,1/1/2021,,1,
MT,12/1/2022,1/1/2021,,1,
NC,1/1/1900,1/1/2021,,1.207176922,202009a
NC,1/1/2010,1/1/2021,,1.207176922,202009a
NC,2/1/2010,1/1/2021,,1.204902938,202009a
NC,3/1/2010,1/1/2021,,1.202743496,202009a
NC,4/1/2010,1/1/2021,,1.200696122,202009a
NC,5/1/2010,1/1/2021,,1.198760189,202009a
NC,6/1/2010,1/1/2021,,1.196935097,202009a
NC,7/1/2010,1/1/2021,,1.195297523,202009a
NC,8/1/2010,1/1/2021,,1.193848464,202009a
NC,9/1/2010,1/1/2021,,1.192504512,202009a
NC,10/1/2010,1/1/2021,,1.19126511,202009a
NC,11/1/2010,1/1/2021,,1.190133271,202009a
NC,12/1/2010,1/1/2021,,1.189108439,202009a
NC,1/1/2011,1/1/2021,,1.189014274,202009a
NC,2/1/2011,1/1/2021,,1.189752856,202009a
NC,3/1/2011,1/1/2021,,1.190403901,202009a
NC,4/1/2011,1/1/2021,,1.190968449,202009a
NC,5/1/2011,1/1/2021,,1.191446127,202009a
NC,6/1/2011,1/1/2021,,1.191836571,202009a
NC,7/1/2011,1/1/2021,,1.192176049,202009a
NC,8/1/2011,1/1/2021,,1.192462616,202009a
NC,9/1/2011,1/1/2021,,1.19266113,202009a
NC,10/1/2011,1/1/2021,,1.192771236,202009a
NC,11/1/2011,1/1/2021,,1.192792041,202009a
NC,12/1/2011,1/1/2021,,1.192723169,202009a
NC,1/1/2012,1/1/2021,,1.191721433,202009a
NC,2/1/2012,1/1/2021,,1.189835743,202009a
NC,3/1/2012,1/1/2021,,1.187956311,202009a
NC,4/1/2012,1/1/2021,,1.186082589,202009a
NC,5/1/2012,1/1/2021,,1.184214125,202009a
NC,6/1/2012,1/1/2021,,1.182350487,202009a
NC,7/1/2012,1/1/2021,,1.180217715,202009a
NC,8/1/2012,1/1/2021,,1.177919982,202009a
NC,9/1/2012,1/1/2021,,1.175732812,202009a
NC,10/1/2012,1/1/2021,,1.173860133,202009a
NC,11/1/2012,1/1/2021,,1.172297848,202009a
NC,12/1/2012,1/1/2021,,1.170735407,202009a
NC,1/1/2013,1/1/2021,,1.169176759,202009a
NC,2/1/2013,1/1/2021,,1.16763307,202009a
NC,3/1/2013,1/1/2021,,1.166111681,202009a
NC,4/1/2013,1/1/2021,,1.16461286,202009a
NC,5/1/2013,1/1/2021,,1.163137242,202009a
NC,6/1/2013,1/1/2021,,1.161685433,202009a
NC,7/1/2013,1/1/2021,,1.160461587,202009a
NC,8/1/2013,1/1/2021,,1.159362314,202009a
NC,9/1/2013,1/1/2021,,1.158183297,202009a
NC,10/1/2013,1/1/2021,,1.156720765,202009a
NC,11/1/2013,1/1/2021,,1.154977578,202009a
NC,12/1/2013,1/1/2021,,1.153264456,202009a
NC,1/1/2014,1/1/2021,,1.151572561,202009a
NC,2/1/2014,1/1/2021,,1.149878076,202009a
NC,3/1/2014,1/1/2021,,1.148265871,202009a
NC,4/1/2014,1/1/2021,,1.146736428,202009a
NC,5/1/2014,1/1/2021,,1.145191036,202009a
NC,6/1/2014,1/1/2021,,1.14362995,202009a
NC,7/1/2014,1/1/2021,,1.142090693,202009a
NC,8/1/2014,1/1/2021,,1.140573235,202009a
NC,9/1/2014,1/1/2021,,1.139041262,202009a
NC,10/1/2014,1/1/2021,,1.13822614,202009a
NC,11/1/2014,1/1/2021,,1.138127358,202009a
NC,12/1/2014,1/1/2021,,1.13801378,202009a
NC,1/1/2015,1/1/2021,,1.137535949,202009a
NC,2/1/2015,1/1/2021,,1.136700468,202009a
NC,3/1/2015,1/1/2021,,1.1357639,202009a
NC,4/1/2015,1/1/2021,,1.134725459,202009a
NC,5/1/2015,1/1/2021,,1.133683244,202009a
NC,6/1/2015,1/1/2021,,1.132636414,202009a
NC,7/1/2015,1/1/2021,,1.131571988,202009a
NC,8/1/2015,1/1/2021,,1.130488637,202009a
NC,9/1/2015,1/1/2021,,1.129395401,202009a
NC,10/1/2015,1/1/2021,,1.127560355,202009a
NC,11/1/2015,1/1/2021,,1.124984966,202009a
NC,12/1/2015,1/1/2021,,1.122399796,202009a
NC,1/1/2016,1/1/2021,,1.12015829,202009a
NC,2/1/2016,1/1/2021,,1.118265391,202009a
NC,3/1/2016,1/1/2021,,1.116372556,202009a
NC,4/1/2016,1/1/2021,,1.1144808,202009a
NC,5/1/2016,1/1/2021,,1.112591149,202009a
NC,6/1/2016,1/1/2021,,1.110704585,202009a
NC,7/1/2016,1/1/2021,,1.108858334,202009a
NC,8/1/2016,1/1/2021,,1.107053844,202009a
NC,9/1/2016,1/1/2021,,1.105258163,202009a
NC,10/1/2016,1/1/2021,,1.103472231,202009a
NC,11/1/2016,1/1/2021,,1.101694941,202009a
NC,12/1/2016,1/1/2021,,1.099927251,202009a
NC,1/1/2017,1/1/2021,,1.098135161,202009a
NC,2/1/2017,1/1/2021,,1.096228889,202009a
NC,3/1/2017,1/1/2021,,1.094153218,202009a
NC,4/1/2017,1/1/2021,,1.091899995,202009a
NC,5/1/2017,1/1/2021,,1.089469213,202009a
NC,6/1/2017,1/1/2021,,1.086871636,202009a
NC,7/1/2017,1/1/2021,,1.084026461,202009a
NC,8/1/2017,1/1/2021,,1.080931705,202009a
NC,9/1/2017,1/1/2021,,1.077676962,202009a
NC,10/1/2017,1/1/2021,,1.074262145,202009a
NC,11/1/2017,1/1/2021,,1.070681748,202009a
NC,12/1/2017,1/1/2021,,1.066935692,202009a
NC,1/1/2018,1/1/2021,,1.06308229,202009a
NC,2/1/2018,1/1/2021,,1.05927226,202009a
NC,3/1/2018,1/1/2021,,1.055595164,202009a
NC,4/1/2018,1/1/2021,,1.052030051,202009a
NC,5/1/2018,1/1/2021,,1.048576729,202009a
NC,6/1/2018,1/1/2021,,1.045253635,202009a
NC,7/1/2018,1/1/2021,,1.042153955,202009a
NC,8/1/2018,1/1/2021,,1.039278814,202009a
NC,9/1/2018,1/1/2021,,1.036527534,202009a
NC,10/1/2018,1/1/2021,,1.033899924,202009a
NC,11/1/2018,1/1/2021,,1.031399985,202009a
NC,12/1/2018,1/1/2021,,1.02902751,202009a
NC,1/1/2019,1/1/2021,,1.026788362,202009a
NC,2/1/2019,1/1/2021,,1.024697773,202009a
NC,3/1/2019,1/1/2021,,1.022766652,202009a
NC,4/1/2019,1/1/2021,,1.020992187,202009a
NC,5/1/2019,1/1/2021,,1.019373408,202009a
NC,6/1/2019,1/1/2021,,1.017908771,202009a
